loss,penalty,learning_rate,alpha,max_iter,early_stopping,R_sq,RMSE
huber,l1,invscaling,0.1,4500,True,-0.0102044628461848,111.716432304836
huber,l2,constant,0.05,4000,False,-0.0106184956791715,111.739323478997
huber,l2,adaptive,0.05,2000,True,-0.0107479925490366,111.746482178938
huber,l2,optimal,0.05,2000,False,-0.0107635139557465,111.747340185065
huber,l2,invscaling,0.05,4500,False,-0.0113032091097249,111.777169837971
huber,l2,invscaling,0.05,3000,False,-0.0118024449979024,111.804756168641
huber,l2,optimal,0.05,5000,True,-0.012559937898565,111.846600040547
huber,l1,invscaling,0.1,2000,True,-0.0130828592597185,111.875477060521
huber,l2,constant,0.05,4500,True,-0.0135726817407789,111.902519518618
huber,elasticnet,constant,0.05,1500,True,-0.0136310096873133,111.905739292786
huber,l2,optimal,0.05,4500,True,-0.0136361921129826,111.906025364556
huber,elasticnet,adaptive,0.05,1000,True,-0.0137630648874205,111.91302855948
huber,l2,invscaling,0.05,5000,False,-0.0138587823625704,111.918311736615
huber,l2,invscaling,0.05,4000,False,-0.0139675568816326,111.924315301528
huber,l1,optimal,0.1,1500,True,-0.0139793784828837,111.924967748818
huber,l1,invscaling,0.1,3000,True,-0.0144253477186245,111.949578508252
squared_epsilon_insensitive,l2,invscaling,0.01,4000,False,-0.0144482531388561,111.950842395078
huber,l2,constant,0.05,2500,False,-0.0144528581917998,111.951096493288
huber,l2,invscaling,0.05,1000,False,-0.0145456137058528,111.956214446314
huber,l2,optimal,0.05,4000,True,-0.0153049118094282,111.998101297352
huber,l2,optimal,0.05,1500,True,-0.0154034755025234,112.003537437007
huber,l2,invscaling,0.05,500,False,-0.0154617634509893,112.006752101369
huber,l2,invscaling,0.05,3500,False,-0.0154723928117657,112.007338315988
huber,l2,invscaling,0.05,1500,False,-0.0154931459388092,112.008482852591
huber,l2,adaptive,0.05,4000,True,-0.0159396260072688,112.033103432059
huber,l2,invscaling,0.05,2000,False,-0.0160833198208312,112.041026095112
huber,l2,adaptive,0.05,3000,True,-0.0167084430068134,112.075486199209
squared_error,l1,invscaling,0.01,3000,True,-0.0168106389247216,112.081118772372
huber,l1,invscaling,0.1,4000,True,-0.0168609388218623,112.08389096948
huber,l2,invscaling,0.05,2500,False,-0.0169427044149564,112.088397200986
huber,l2,constant,0.05,2500,True,-0.0170658486666389,112.095183534129
huber,l2,adaptive,0.05,2500,True,-0.0180686950806195,112.150433917366
squared_error,elasticnet,invscaling,0.1,2000,False,-0.0182140451628323,112.158439513198
huber,l2,constant,0.05,500,True,-0.0184376968181201,112.170756689271
huber,l2,adaptive,0.05,4500,True,-0.0191024801433262,112.20736034411
huber,l1,invscaling,0.1,3500,True,-0.019202453185039,112.212863929979
huber,l2,constant,0.05,1500,True,-0.0192997505524783,112.218219958932
huber,l1,invscaling,0.1,1500,True,-0.0194476080329322,112.226358733413
squared_epsilon_insensitive,l2,invscaling,0.1,3000,False,-0.0216830395557264,112.34933560839
huber,l2,constant,0.05,1000,True,-0.0225102557217292,112.394808802513
squared_error,l2,constant,0.0001,3000,False,-0.0236293923020439,112.456299991553
epsilon_insensitive,l1,optimal,0.0001,2000,True,-0.0238124987719219,112.466357613723
huber,l2,optimal,0.05,2000,True,-0.0239120308937213,112.471824309611
huber,elasticnet,invscaling,0.05,4000,True,-0.0274622899191843,112.666645038621
huber,l1,invscaling,0.1,1000,True,-0.0278094713907731,112.685678568241
huber,l2,adaptive,0.05,500,True,-0.0298805238373836,112.799153151818
huber,l1,invscaling,0.1,2500,True,-0.030052936936789,112.808594653657
squared_error,l2,constant,0.05,1000,True,-0.0309095931588876,112.855494233678
huber,elasticnet,invscaling,0.05,500,True,-0.0317454899503906,112.901238511976
squared_error,,constant,0.0001,3000,False,-0.0325027392514798,112.942662828049
squared_epsilon_insensitive,,invscaling,0.01,2500,True,-0.0328050976025689,112.959198695852
epsilon_insensitive,,optimal,0.0001,5000,True,-0.0328206413671928,112.960048713243
huber,elasticnet,invscaling,0.05,2000,True,-0.0333357170088318,112.988212227301
huber,elasticnet,invscaling,0.05,1500,True,-0.033553090859066,113.000095776278
huber,elasticnet,invscaling,0.05,3500,True,-0.0342040549669471,113.035675674588
huber,elasticnet,invscaling,0.05,4500,True,-0.0343865787095532,113.045649907548
huber,elasticnet,invscaling,0.05,3000,True,-0.0363613581403501,113.153507927776
huber,elasticnet,invscaling,0.05,5000,True,-0.0370530738529802,113.191263582619
squared_epsilon_insensitive,l2,invscaling,0.005,2500,False,-0.0371608130247518,113.197143135256
huber,elasticnet,invscaling,0.05,1000,True,-0.0381774199419414,113.252606479015
huber,l2,invscaling,0.05,3500,True,-0.0396372528779876,113.332203570532
epsilon_insensitive,l2,optimal,0.001,3000,True,-0.0396772938816896,113.334386010358
squared_epsilon_insensitive,,invscaling,0.05,1500,True,-0.0452272052590514,113.636479084295
squared_error,l1,constant,0.1,5000,False,-0.0454736856021452,113.649876892523
huber,l2,invscaling,0.05,5000,True,-0.0482674091873159,113.801623664367
huber,l2,invscaling,0.05,1500,True,-0.0531466760699504,114.066166780801
squared_epsilon_insensitive,,invscaling,0.1,2500,False,-0.0535999584361671,114.09071161434
huber,l2,invscaling,0.05,1000,True,-0.0552661859069865,114.180890992356
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,4500,True,-0.057929754253417,114.324900599708
squared_error,,invscaling,0.05,500,True,-0.0586589064004777,114.364291631034
huber,l2,invscaling,0.05,3000,True,-0.0587359189229499,114.368451291127
huber,elasticnet,invscaling,0.05,2500,True,-0.0613977391855407,114.512130725835
squared_epsilon_insensitive,,invscaling,0.01,5000,False,-0.0628636959336275,114.591183045683
squared_error,l1,invscaling,0.01,500,True,-0.0631629460140852,114.607313527665
squared_error,l1,constant,0.0001,1500,False,-0.0631780192983806,114.608125963098
huber,l2,invscaling,0.05,2500,True,-0.0651911450420142,114.716579792395
huber,l2,invscaling,0.05,4000,True,-0.0659768297676686,114.758879454247
huber,l2,invscaling,0.05,2000,True,-0.0683222250333819,114.885058108863
huber,l2,invscaling,0.05,500,True,-0.069106572329674,114.927223875582
squared_error,l2,constant,0.005,500,True,-0.0691540222794973,114.929774243637
huber,l2,invscaling,0.05,4500,True,-0.0694751329438121,114.947032002936
squared_error,l2,constant,0.1,3500,False,-0.0729066004529155,115.131291134829
squared_error,l1,invscaling,0.01,4000,False,-0.08032639739373,115.528706423023
squared_epsilon_insensitive,,invscaling,0.1,500,False,-0.0872046945392253,115.895900976728
epsilon_insensitive,elasticnet,optimal,0.0005,3000,True,-0.0901294305676776,116.05168454671
squared_error,,invscaling,0.05,1000,True,-0.0910604611694059,116.101231236693
squared_error,l2,invscaling,0.1,5000,True,-0.0928081531747977,116.194181173675
squared_error,l2,constant,0.005,5000,True,-0.097097161197566,116.421974930319
epsilon_insensitive,,optimal,0.0005,2000,True,-0.097763000524508,116.457298406704
squared_epsilon_insensitive,elasticnet,invscaling,0.05,1500,True,-0.100813021756169,116.61896848257
squared_epsilon_insensitive,l2,invscaling,0.0005,500,True,-0.102875601941317,116.728171136401
squared_error,l1,invscaling,0.0001,1000,True,-0.106037268166338,116.895366510346
squared_epsilon_insensitive,,invscaling,0.01,4500,True,-0.109521074909087,117.079320839471
squared_error,,invscaling,0.05,4500,False,-0.110627711463572,117.137693757476
squared_epsilon_insensitive,l1,invscaling,0.0005,4000,False,-0.111058248893752,117.160395908043
squared_error,l1,invscaling,0.001,4000,True,-0.11273450416323,117.248742632118
squared_epsilon_insensitive,l1,invscaling,0.005,1500,False,-0.113319901681652,117.27958022086
huber,elasticnet,optimal,0.1,3000,True,-0.118128181647418,117.532564785356
huber,elasticnet,constant,0.1,3500,True,-0.118397785474913,117.546733697275
huber,elasticnet,adaptive,0.1,3000,True,-0.118922748009778,117.574317975687
huber,elasticnet,constant,0.1,1000,False,-0.120403068621295,117.652066935086
squared_error,l2,invscaling,0.05,4500,True,-0.121410516305386,117.704950434332
huber,elasticnet,constant,0.1,2500,True,-0.122240738081385,117.74851304214
huber,elasticnet,optimal,0.1,500,True,-0.122452846464815,117.759640007103
huber,elasticnet,constant,0.1,2000,False,-0.123429672692,117.81086963757
huber,elasticnet,constant,0.1,4000,True,-0.124111879588636,117.846634755746
huber,elasticnet,constant,0.1,4500,True,-0.124756029302254,117.880394742505
huber,elasticnet,constant,0.1,1500,True,-0.125106314985805,117.898749211906
huber,elasticnet,optimal,0.1,1000,True,-0.125296453620725,117.908711008367
huber,elasticnet,constant,0.1,3000,False,-0.125401570505341,117.91421796029
huber,elasticnet,adaptive,0.1,500,False,-0.125525516749397,117.920711030158
huber,elasticnet,constant,0.1,2500,False,-0.126625289560779,117.978308270626
huber,elasticnet,adaptive,0.1,2000,False,-0.127370259450691,118.01730782256
huber,elasticnet,constant,0.1,4000,False,-0.128057325744667,118.053264671316
huber,elasticnet,constant,0.1,1000,True,-0.128207056221632,118.061099195639
huber,elasticnet,constant,0.1,500,False,-0.128807529868374,118.092513264526
huber,elasticnet,constant,0.1,4500,False,-0.129006403551444,118.102915595351
huber,elasticnet,optimal,0.1,4500,True,-0.12960169783761,118.134047715349
huber,elasticnet,adaptive,0.1,5000,False,-0.129611847368246,118.134578434471
huber,elasticnet,adaptive,0.1,1000,False,-0.129684963963616,118.138401631981
huber,elasticnet,adaptive,0.1,1500,True,-0.129714003353079,118.139920039819
huber,elasticnet,optimal,0.1,1500,True,-0.130317145189473,118.171452631285
huber,elasticnet,optimal,0.1,1000,False,-0.131219638427379,118.218619772649
huber,elasticnet,adaptive,0.1,4000,False,-0.131247585888206,118.220080094644
huber,elasticnet,adaptive,0.1,2500,False,-0.13125929939289,118.220692148051
huber,elasticnet,adaptive,0.1,500,True,-0.131384884139149,118.227253996255
huber,elasticnet,adaptive,0.1,3000,False,-0.131515916829908,118.234100113305
huber,elasticnet,optimal,0.1,2500,False,-0.131794590526546,118.248658770777
huber,elasticnet,adaptive,0.1,1500,False,-0.131918066670972,118.255108921
huber,elasticnet,adaptive,0.1,3500,False,-0.132352222874746,118.277785591927
huber,elasticnet,constant,0.1,5000,False,-0.132353511381499,118.277852886219
huber,elasticnet,optimal,0.1,500,False,-0.13238109352876,118.279293398063
huber,elasticnet,optimal,0.1,3500,False,-0.132521998931507,118.286652083732
huber,elasticnet,optimal,0.1,4500,False,-0.132627107533724,118.292141008545
huber,elasticnet,optimal,0.1,3000,False,-0.132670094774903,118.294385791719
huber,elasticnet,optimal,0.1,5000,True,-0.132824049222827,118.302424905727
huber,elasticnet,optimal,0.1,2000,False,-0.133034529335813,118.313414763886
huber,elasticnet,constant,0.1,3500,False,-0.133824961655145,118.354676720106
huber,elasticnet,adaptive,0.1,3500,True,-0.133870487494994,118.357052810841
huber,elasticnet,optimal,0.1,4000,False,-0.133902324356855,118.358714416259
huber,elasticnet,constant,0.1,1500,False,-0.134027221700712,118.365232738731
huber,elasticnet,optimal,0.1,1500,False,-0.134190872464691,118.373773037238
huber,elasticnet,optimal,0.1,4000,True,-0.134685948648529,118.399605392025
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,1000,False,-0.134697999118148,118.400234097731
huber,l2,constant,0.1,2500,False,-0.135038751879569,118.418010712418
huber,elasticnet,optimal,0.1,5000,False,-0.135044302639466,118.41830026603
huber,elasticnet,adaptive,0.1,1000,True,-0.135153898264224,118.424017141709
huber,elasticnet,constant,0.1,5000,True,-0.135448849128682,118.439401398253
huber,elasticnet,adaptive,0.1,4500,False,-0.135743295683256,118.454757357743
huber,elasticnet,constant,0.1,500,True,-0.136273459031007,118.482401387818
huber,elasticnet,constant,0.1,3000,True,-0.136678000306774,118.503490834217
huber,elasticnet,optimal,0.1,3500,True,-0.136827097298144,118.511262575463
huber,elasticnet,invscaling,0.1,4000,False,-0.13691486552098,118.515837291431
huber,elasticnet,optimal,0.1,2500,True,-0.137651706804721,118.554236480138
huber,elasticnet,invscaling,0.1,2500,False,-0.137796916222447,118.561802346846
huber,elasticnet,invscaling,0.1,1000,False,-0.138070561493621,118.57605881283
huber,elasticnet,invscaling,0.1,4500,False,-0.138075686183094,118.576325784324
huber,elasticnet,adaptive,0.1,2000,True,-0.138135416531228,118.579437401757
huber,elasticnet,adaptive,0.1,4500,True,-0.138184091708599,118.581973046178
huber,l2,constant,0.1,4000,False,-0.138386407697091,118.592511746922
huber,elasticnet,invscaling,0.1,1500,False,-0.138555661202318,118.601327493557
huber,elasticnet,invscaling,0.1,2000,False,-0.138621107091448,118.604736135776
huber,elasticnet,invscaling,0.1,500,False,-0.139131798890218,118.631331319833
huber,elasticnet,invscaling,0.1,3000,False,-0.139305644300481,118.640383268736
huber,elasticnet,invscaling,0.1,3500,False,-0.139838434963934,118.668120821226
huber,l2,constant,0.1,1000,False,-0.139853103390387,118.668884380758
huber,l2,optimal,0.1,2000,True,-0.13998076269148,118.675529431184
huber,elasticnet,invscaling,0.1,5000,False,-0.140142752753632,118.683960965351
huber,l2,constant,0.1,4500,False,-0.140157709897808,118.684739450014
huber,l2,adaptive,0.1,500,True,-0.141393038677823,118.749017830716
huber,elasticnet,adaptive,0.1,5000,True,-0.141401788241293,118.749472976333
huber,elasticnet,optimal,0.1,2000,True,-0.14249200664166,118.806171661322
huber,l2,adaptive,0.1,2000,False,-0.142742014777548,118.819169951282
huber,l2,constant,0.1,500,True,-0.142832574438881,118.823877930195
huber,l2,adaptive,0.1,1000,False,-0.143198859017438,118.842918281428
squared_epsilon_insensitive,l2,invscaling,0.05,1500,False,-0.143473394470958,118.857187293181
huber,l2,optimal,0.1,500,True,-0.143931423295721,118.880989581697
huber,elasticnet,constant,0.1,2000,True,-0.144066470111035,118.888006621756
huber,l2,adaptive,0.1,4000,True,-0.144245338155464,118.897299977822
huber,l2,adaptive,0.1,3500,False,-0.144396899325424,118.905173996011
huber,elasticnet,adaptive,0.1,4000,True,-0.145241832290408,118.949061026768
huber,l2,adaptive,0.1,4500,False,-0.145437342864427,118.959213819872
huber,l2,optimal,0.1,2500,True,-0.145609855188708,118.968171602663
huber,elasticnet,adaptive,0.1,2500,True,-0.145756978712925,118.975810527329
huber,l2,adaptive,0.1,1500,False,-0.145905056896701,118.983498524465
huber,l2,constant,0.1,4500,True,-0.146220565912585,118.999877622629
huber,l2,adaptive,0.1,5000,False,-0.146444997558291,119.011527226537
huber,l2,constant,0.1,3500,False,-0.14648718524221,119.013716941052
huber,l2,optimal,0.1,2000,False,-0.146597840836758,119.019460230651
squared_error,l1,constant,0.001,2500,False,-0.146785070647197,119.029177273785
squared_epsilon_insensitive,l2,invscaling,0.0001,3500,False,-0.146866604005714,119.033408527026
huber,l2,adaptive,0.1,4000,False,-0.147133459298418,119.047256191353
huber,l2,optimal,0.1,5000,False,-0.147154244652737,119.048334718081
huber,l2,constant,0.1,2500,True,-0.147250671670403,119.053338070814
huber,l2,adaptive,0.1,3000,False,-0.147353493347523,119.058672994524
huber,l2,optimal,0.1,1000,False,-0.147395648369204,119.060860147338
huber,l2,adaptive,0.1,2500,False,-0.147647208319712,119.073911139237
huber,l2,adaptive,0.1,500,False,-0.147682455646009,119.075739664912
huber,l2,optimal,0.1,1000,True,-0.147738621500702,119.078653323144
huber,l2,optimal,0.1,4500,False,-0.147744378436568,119.078951965752
huber,l2,adaptive,0.1,3500,True,-0.148305059550457,119.108033862751
huber,l2,optimal,0.1,2500,False,-0.148404728791848,119.113202850595
huber,l2,optimal,0.1,1500,False,-0.148413169861644,119.113640606112
huber,l2,optimal,0.1,3000,False,-0.148543819936316,119.120415939181
huber,l2,optimal,0.1,1500,True,-0.149386286951481,119.164095868255
huber,l2,adaptive,0.1,1000,True,-0.149510509816015,119.170535176589
huber,l2,adaptive,0.1,2500,True,-0.149625276770021,119.17648401214
huber,l2,optimal,0.1,4000,False,-0.149703823436069,119.180555232472
huber,l2,optimal,0.1,3500,False,-0.149884697446371,119.189929741266
huber,l2,optimal,0.1,4500,True,-0.15017438003202,119.204942147652
huber,l2,optimal,0.1,500,False,-0.150710234607896,119.232707100821
huber,l2,optimal,0.1,4000,True,-0.150946729212843,119.244958857367
huber,l2,constant,0.1,5000,True,-0.150982958097263,119.246835607058
epsilon_insensitive,,optimal,0.0001,2000,True,-0.151012955544615,119.248389529877
huber,l2,adaptive,0.1,1500,True,-0.152146682841932,119.307103847079
huber,l2,optimal,0.1,3000,True,-0.152230174584618,119.311426637618
huber,l2,optimal,0.1,3500,True,-0.152786151522532,119.340208387599
huber,l2,constant,0.1,1500,True,-0.152789330282037,119.340372925297
huber,l2,constant,0.1,3500,True,-0.152959913726043,119.349202265683
huber,l2,invscaling,0.1,4000,False,-0.152998807142822,119.351215284117
huber,l2,constant,0.1,2000,False,-0.153952303245658,119.400555057999
huber,l2,invscaling,0.1,2500,False,-0.154317298879106,119.419436789724
huber,l2,invscaling,0.1,4500,False,-0.154338448794218,119.420530812738
huber,l2,adaptive,0.1,4500,True,-0.154405246300904,119.423985985836
huber,l2,optimal,0.1,5000,True,-0.154724253932669,119.440485621252
huber,l2,invscaling,0.1,2000,False,-0.154797753335791,119.444286816508
huber,l2,invscaling,0.1,1500,False,-0.155104681434847,119.460159021029
huber,l2,invscaling,0.1,500,False,-0.155238321873428,119.467069323865
huber,l2,adaptive,0.1,5000,True,-0.155304025819344,119.470466608263
huber,l2,constant,0.1,1000,True,-0.155485784650002,119.479864116546
huber,l2,invscaling,0.1,5000,False,-0.155537860950188,119.482556490285
huber,l2,constant,0.1,2000,True,-0.155637980171921,119.487732539407
huber,l2,adaptive,0.1,2000,True,-0.155965681498998,119.504672754996
huber,l2,invscaling,0.1,3000,False,-0.155969780865304,119.50488465272
squared_epsilon_insensitive,,invscaling,0.1,1500,True,-0.157079648863872,119.562240315633
huber,l2,invscaling,0.1,1000,False,-0.157173032475136,119.567064930999
huber,l2,invscaling,0.1,3500,False,-0.157801469859348,119.599527757375
huber,l2,adaptive,0.1,3000,True,-0.158056501883076,119.612699285874
huber,l2,constant,0.1,5000,False,-0.158073784869901,119.613591840334
huber,l2,constant,0.1,500,False,-0.159582549893235,119.691484140712
huber,l2,constant,0.1,1500,False,-0.15970133794432,119.697614602933
huber,l2,constant,0.1,3000,False,-0.159816465048856,119.703555829932
squared_epsilon_insensitive,l2,invscaling,0.0005,2500,True,-0.165185404824861,119.980297519072
epsilon_insensitive,l2,optimal,0.0005,4500,True,-0.166107164275313,120.027745379822
huber,l2,constant,0.1,3000,True,-0.167191376505679,120.083531553902
huber,elasticnet,invscaling,0.1,3500,True,-0.168846390943605,120.168637382191
huber,elasticnet,invscaling,0.1,3000,True,-0.169643795042324,120.209620794273
squared_epsilon_insensitive,elasticnet,invscaling,0.0001,5000,True,-0.170037476180463,120.229849294213
huber,elasticnet,invscaling,0.1,2500,True,-0.172202121167361,120.34101440001
huber,elasticnet,invscaling,0.1,1000,True,-0.172234247485887,120.342663470252
huber,elasticnet,invscaling,0.1,4000,True,-0.172623411463931,120.362637781456
huber,elasticnet,invscaling,0.1,1500,True,-0.174047299210915,120.435692305404
huber,elasticnet,invscaling,0.1,4500,True,-0.175370686339418,120.503550796385
squared_epsilon_insensitive,elasticnet,invscaling,0.1,500,True,-0.176142242838393,120.543095786639
huber,l2,constant,0.1,4000,True,-0.179083644218686,120.693734123509
squared_error,elasticnet,invscaling,0.001,1000,True,-0.17961254066341,120.720800621423
huber,elasticnet,invscaling,0.1,5000,True,-0.180390010400139,120.760576948795
huber,elasticnet,invscaling,0.1,2000,True,-0.181148686333102,120.799379135274
huber,elasticnet,invscaling,0.1,500,True,-0.190866622582867,121.295301428763
huber,l2,invscaling,0.1,2000,True,-0.191298481751133,121.317292867109
epsilon_insensitive,l1,optimal,0.0001,1500,True,-0.193572246936794,121.433013462387
huber,l2,invscaling,0.1,3500,True,-0.194221604209941,121.466041495946
squared_epsilon_insensitive,elasticnet,invscaling,0.0001,4500,True,-0.19568967448352,121.54067836187
squared_error,l1,constant,0.01,1000,True,-0.196714354904845,121.592746087089
huber,l2,invscaling,0.1,5000,True,-0.196815866499106,121.59790304527
huber,l2,invscaling,0.1,2500,True,-0.197087748196896,121.61171401147
huber,l2,invscaling,0.1,500,True,-0.198436241683795,121.680191216664
huber,l2,invscaling,0.1,4000,True,-0.201358545641038,121.828455257568
huber,l2,invscaling,0.1,3000,True,-0.203376662171205,121.930739813883
epsilon_insensitive,l1,optimal,0.0005,4500,True,-0.205651632761065,122.045939767236
squared_error,elasticnet,invscaling,0.005,3000,True,-0.206398672421669,122.083744650611
huber,l2,invscaling,0.1,1500,True,-0.207036183826566,122.115997463026
huber,l2,invscaling,0.1,4500,True,-0.210326686488062,122.28233445447
huber,l2,invscaling,0.1,1000,True,-0.210911047651124,122.311850627652
squared_error,,constant,0.005,2000,False,-0.219312963778368,122.735447998274
squared_error,l1,constant,0.0001,4000,True,-0.228897855615678,123.216908939721
squared_error,,constant,0.0001,1500,True,-0.249687428305017,124.254783501441
squared_epsilon_insensitive,elasticnet,invscaling,0.05,3500,True,-0.251627442384099,124.351192628501
squared_error,,invscaling,0.0001,3000,False,-0.254139207597081,124.475904042165
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,2500,True,-0.254302376979666,124.484001227749
squared_epsilon_insensitive,elasticnet,invscaling,0.005,1000,True,-0.266472594361725,125.086463673661
squared_error,l2,constant,0.0005,500,True,-0.267536179056195,125.138976506856
squared_epsilon_insensitive,l2,invscaling,0.0005,2500,False,-0.267873855672273,125.155644154247
squared_error,l2,invscaling,0.001,1000,True,-0.268209726693109,125.172220476177
epsilon_insensitive,l2,optimal,0.0005,1500,True,-0.269819969919442,125.251660720617
squared_error,elasticnet,constant,0.001,2000,False,-0.271532798715216,125.336106689301
squared_error,,constant,0.01,5000,True,-0.272862530591309,125.401625984711
squared_error,l1,constant,0.0001,1000,True,-0.28080685455632,125.792352204143
squared_error,l1,invscaling,0.01,500,False,-0.28521791653973,126.008778644903
squared_error,,constant,0.001,2000,False,-0.285949908637077,126.044657502226
squared_error,l2,invscaling,0.0001,2000,False,-0.295456719979625,126.509713039987
squared_epsilon_insensitive,l1,invscaling,0.001,2000,False,-0.295977755073928,126.53515170293
squared_error,elasticnet,constant,0.0005,2000,True,-0.305905140734481,127.018866340501
epsilon_insensitive,l2,optimal,0.001,3500,True,-0.30779527123726,127.110754877023
squared_error,,invscaling,0.01,500,False,-0.312719071575863,127.349813698239
squared_error,,constant,0.0005,4500,False,-0.323777989588792,127.885113849897
epsilon_insensitive,elasticnet,optimal,0.0005,4500,True,-0.350646345684791,129.176418859726
squared_epsilon_insensitive,elasticnet,invscaling,0.05,500,True,-0.365051604419954,129.863454516172
squared_epsilon_insensitive,l1,invscaling,0.01,4500,False,-0.367425385201046,129.97631965297
squared_error,l1,invscaling,0.0001,4500,True,-0.368746049764452,130.039070313817
epsilon_insensitive,l2,optimal,0.0005,4000,True,-0.379792873440132,130.562772964327
squared_epsilon_insensitive,l2,invscaling,0.0001,4500,False,-0.382282971275664,130.680532497054
squared_epsilon_insensitive,,invscaling,0.01,2000,True,-0.392252402586611,131.150939059682
squared_error,elasticnet,constant,0.01,2000,True,-0.393139622025868,131.192720682976
squared_error,l1,constant,0.05,500,True,-0.399190334499789,131.477311460291
squared_error,elasticnet,invscaling,0.01,4000,False,-0.405803429335516,131.787650578082
squared_epsilon_insensitive,l1,invscaling,0.05,4500,True,-0.40874860171539,131.92562657997
squared_error,elasticnet,constant,0.0001,1000,False,-0.409663427626584,131.968455156422
squared_error,l1,invscaling,0.0005,1000,True,-0.410965417921315,132.029385300591
squared_error,,constant,0.1,1500,False,-0.445190641825793,133.621082842203
epsilon_insensitive,,optimal,0.0001,1000,True,-0.449784893325989,133.833304582835
squared_epsilon_insensitive,,invscaling,0.05,1500,False,-0.453438538734193,134.001837085736
squared_error,l1,constant,0.1,4000,False,-0.461041999573625,134.351885828268
squared_error,l2,constant,0.0001,1500,False,-0.466570704090022,134.605845162773
squared_error,elasticnet,constant,0.0001,2500,False,-0.473257783432034,134.912375299357
squared_error,elasticnet,invscaling,0.05,4500,True,-0.477381541881533,135.10105825906
squared_error,l1,constant,0.0005,3500,True,-0.478528339761546,135.153483292195
epsilon_insensitive,l1,optimal,0.0001,4000,False,-0.486469904850057,135.515969667573
squared_epsilon_insensitive,,invscaling,0.0001,3500,True,-0.489053559302366,135.633689652817
squared_error,elasticnet,constant,0.0001,3000,False,-0.495214611749087,135.913996452119
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,500,False,-0.496576984621477,135.975901740112
squared_error,,constant,0.01,3500,False,-0.511933572184952,136.671755188399
squared_error,,constant,0.001,4000,False,-0.51402571051727,136.766282281235
squared_epsilon_insensitive,l1,invscaling,0.01,2500,False,-0.522004562957967,137.126185042065
squared_error,elasticnet,constant,0.05,3000,True,-0.522749518636731,137.159739617371
squared_epsilon_insensitive,l2,invscaling,0.005,3500,True,-0.525582054266508,137.287248883116
squared_epsilon_insensitive,,invscaling,0.01,500,False,-0.528934248343656,137.437998221513
squared_epsilon_insensitive,l2,invscaling,0.005,2500,True,-0.532316955462483,137.589952312864
squared_error,,constant,0.0005,3500,True,-0.535148712299833,137.717028322072
squared_error,,constant,0.0005,1000,False,-0.537842759060665,137.837815799811
epsilon_insensitive,l1,optimal,0.0001,4000,True,-0.560198915706681,138.836098998441
squared_epsilon_insensitive,,invscaling,0.01,2500,False,-0.563975434862232,139.004026396419
squared_epsilon_insensitive,elasticnet,invscaling,0.01,2000,False,-0.576860759024587,139.57546692351
squared_error,l2,constant,0.1,500,False,-0.584384915388319,139.908070116771
squared_error,elasticnet,constant,0.1,2000,True,-0.601404525584784,140.657515593886
squared_error,l1,constant,0.005,500,False,-0.614230601671163,141.219674003884
squared_error,,constant,0.1,3000,False,-0.622375252407676,141.575489878588
squared_error,,constant,0.05,3000,False,-0.626885516073217,141.772145864806
epsilon_insensitive,,optimal,0.0001,500,True,-0.627616758614159,141.804003723442
squared_error,,invscaling,0.0005,500,True,-0.639199693921209,142.307683327378
squared_error,,constant,0.05,2000,False,-0.650160139803045,142.782658108192
squared_error,elasticnet,constant,0.01,1000,False,-0.651165512191813,142.826147185575
squared_error,l2,constant,0.001,4000,False,-0.657285008141004,143.09057122424
squared_error,l1,invscaling,0.1,2500,True,-0.657963810535225,143.119872243098
squared_error,elasticnet,constant,0.05,1000,False,-0.658714820266277,143.15228315792
squared_error,,constant,0.001,2500,True,-0.66690746856689,143.505373304853
squared_error,elasticnet,constant,0.0005,500,False,-0.673199378429312,143.775955941142
epsilon_insensitive,elasticnet,optimal,0.001,5000,True,-0.679729595957478,144.056249485957
squared_error,,constant,0.05,500,False,-0.682407472868792,144.171033222043
epsilon_insensitive,l1,optimal,0.0005,2500,True,-0.682712270499574,144.184092186646
squared_error,l1,constant,0.05,1500,False,-0.687148625013054,144.374032770903
squared_epsilon_insensitive,,invscaling,0.01,4500,False,-0.689494541725866,144.474371235279
squared_error,l2,constant,0.1,4000,False,-0.693962916558808,144.665297972259
epsilon_insensitive,l2,optimal,0.0005,500,True,-0.694847313954914,144.703057039105
squared_error,elasticnet,adaptive,0.005,3000,True,-0.698992098020116,144.87988615067
epsilon_insensitive,elasticnet,optimal,0.0005,4000,True,-0.700639492897354,144.950109124064
squared_error,,constant,0.0001,2000,True,-0.707911228904426,145.259673437301
squared_error,l1,invscaling,0.0005,1000,False,-0.713304527293655,145.48884555112
squared_error,elasticnet,constant,0.01,3000,False,-0.718429093501088,145.706264736106
epsilon_insensitive,l1,optimal,0.0001,4500,True,-0.722069914517527,145.860536374012
squared_error,l1,constant,0.0005,4000,True,-0.726957304012998,146.067372391905
squared_epsilon_insensitive,,invscaling,0.05,1000,True,-0.736522907275591,146.471346789358
squared_error,,constant,0.01,1000,False,-0.740679677283135,146.646548561723
squared_error,,constant,0.005,2000,True,-0.741698803185999,146.689471285968
